23,646
67,652
104,648
142,645
179,644
217,636
253,633
291,645
328,653
366,654
404,652
441,653
479,647
516,643
553,644
590,643
628,651
665,653
703,655
742,654
779,654
817,651
854,640
891,638
929,642
966,653
1004,653
1041,661
1079,657
1117,647
1154,643
1191,649
1228,643
1266,651
1304,650
1341,653
1379,654
1416,655
1454,652
1491,641
1528,640
1566,644
1603,656
1641,657
1679,659
1716,659
1754,663
1790,651
1828,647
1866,652
1904,657
1942,662
1979,671
2017,666
2054,670
2089,668
2127,650
2164,654
2202,662
2240,667
2278,673
2315,675
2353,670
2391,672
2428,667
2465,662
2503,669
2541,675
2579,692
2616,700
2654,703
2692,707
2728,690
2766,696
2804,688
2842,690
2879,692
2917,702
2955,709
2993,708
3030,708
3068,702
3106,693
3143,682
3181,677
3219,677
3257,694
3294,694
3332,695
3369,695
3407,690
3444,684
3482,674
3520,669
3557,673
3595,682
3633,693
3671,691
3707,693
3745,690
3783,682
3821,675
3858,668
3896,668
3934,681
3972,689
4012,685
4049,686
4086,684
4124,678
4162,675
4200,664
4238,660
4276,655
4314,663
4350,675
4388,679
4426,673
4464,680
4501,679
4539,667
4577,661
4615,654
4652,663
4689,669
4727,663
4765,658
4802,644
4840,657
4878,666
4916,660
4953,651
4990,648
5028,673
5066,676
5103,675
5141,681
5179,677
5217,665
5254,658
5292,654
5329,656
5367,670
5405,674
5443,681
5480,674
5518,675
5556,672
5594,665
5632,650
5669,649
5706,654
5744,669
5782,666
5819,670
5857,671
5895,664
5935,668
5972,656
6010,652
6047,639
6085,640
6123,639
6161,634
6199,643
6236,655
6274,661
6311,656
6348,647
6386,638
6424,639
6462,651
6500,658
6538,672
6582,649
6620,663
6658,663
6694,672
6732,675
6770,672
6808,670
6846,650
6884,656
6922,659
6959,668
6996,673
7034,674
7072,676
7110,665
7148,663
7185,649
7223,647
7261,647
7299,651
7336,658
7373,664
7411,668
7449,666
7487,658
7525,635
7563,620
7601,616
7638,629
7675,653
7714,668
7752,669
7789,669
7827,667
7868,671
7905,664
7943,662
7981,652
8018,641
8056,653
8093,660
8131,665
8169,671
8207,670
8245,672
8282,661
8320,653
8357,642
8395,648
8433,653
8470,662
8508,668
8546,666
8584,664
8622,655
8658,637
8696,609
8734,611
8772,623
8810,640
8847,659
8886,664
8924,660
8962,660
8998,663
9036,649
9074,658
9112,649
9150,654
9187,666
9225,668
9263,678
9300,679
9338,681
9376,672
9413,668
9451,664
9489,664
9527,673
9564,672
9602,672
9639,664
9677,662
9715,655
9753,653
9793,646
9831,638
9869,640
9907,643
9944,649
9981,656
10020,655
10058,645
10095,653
10133,651
10171,648
10209,649
10247,631
10285,642
10322,649
10359,656
10397,658
10435,660
10473,657
10511,652
10549,637
10587,637
10624,641
10661,645
10699,653
10737,656
10775,655
10813,656
10851,654
10888,645
10926,633
10963,637
11001,639
11039,643
11077,654
11115,651
11153,659
11191,662
11229,651
11267,643
11304,643
11342,638
11379,638
11417,648
11455,651
11493,653
11531,657
11571,658
11609,657
11646,657
11684,645
11722,642
11760,633
11797,640
11835,649
11873,652
11911,657
11949,653
11986,661
12024,652
12061,645
12099,641
12137,635
12175,638
12213,649
12251,654
12288,655
12325,657
12364,661
12402,652
12440,647
12477,637
12515,636
12553,640
12591,651
12628,660
12666,658
12704,657
12742,653
12779,651
12817,642
12855,630
12893,637
12931,639
12968,650
13006,654
13043,654
13081,653
13119,652
13157,648
13195,638
13233,635
13270,630
13307,648
13348,643
13386,648
13423,656
13461,654
13499,653
13537,650
13575,643
13613,642
13649,632
13687,639
13725,648
13763,652
13800,654
13838,657
13876,653
13914,646
13950,640
13988,636
14026,641
14064,648
14101,655
14139,655
14177,656
