50,778
73,780
88,766
102,761
117,780
132,783
146,772
161,767
176,775
190,780
205,766
220,768
234,786
248,770
265,760
279,768
293,779
308,775
323,755
337,772
352,779
366,765
381,758
396,773
410,770
424,764
440,756
454,775
468,769
483,757
498,761
513,774
527,767
541,749
557,766
571,769
585,762
601,751
615,769
629,774
644,757
659,753
673,766
688,764
702,759
718,756
733,767
747,765
761,750
777,758
791,770
805,764
820,751
835,760
849,769
864,759
879,750
893,762
911,766
925,761
940,751
955,758
969,770
985,760
999,748
1013,760
1029,771
1043,755
1058,746
1073,761
1088,763
1102,756
1117,746
1132,756
1146,758
1162,758
1177,744
1191,760
1207,761
1221,748
1236,751
1251,763
1265,763
1281,747
1295,754
1310,765
1325,761
1340,754
1354,754
1370,763
1384,766
1398,753
1414,761
1428,772
1443,764
1458,755
1472,760
1487,772
1502,766
1517,753
1531,764
1547,769
1561,764
1576,752
1591,762
1605,768
1622,762
1636,753
1650,767
1666,767
1683,768
1697,763
1713,764
1727,775
1742,768
1757,757
1772,758
1786,766
1801,767
1816,754
1830,764
1846,770
1860,762
1875,750
1890,765
1904,772
1920,762
1934,755
1949,764
1964,771
1978,765
1993,758
2008,774
2023,773
2037,777
2053,761
2067,777
2082,777
2098,772
2112,765
2126,785
2142,791
2156,780
2171,774
2186,797
2201,796
2215,784
2230,785
2245,807
2259,810
2275,793
2289,803
2305,810
2319,813
2333,798
2349,806
2363,822
2378,817
2393,801
2407,812
2422,825
2440,823
2455,805
2469,795
2484,802
2499,808
2513,796
2529,784
2544,800
2558,796
2574,773
2588,782
2603,794
2618,793
2632,783
2648,791
2662,790
2676,792
2692,771
2706,773
2721,785
2736,776
2751,755
2765,762
2781,765
2795,748
2809,733
2825,742
2839,722
2854,693
2869,657
2883,650
2898,622
2913,557
2928,503
2942,477
2958,435
2972,397
2988,357
3003,352
3017,332
3032,297
3047,270
3061,281
3077,283
3091,263
3105,269
3121,298
3135,327
3150,346
3165,398
3180,464
3197,540
3212,589
3227,639
3241,706
3256,728
3271,724
3286,720
3301,753
3315,768
3330,753
3345,755
3359,773
3375,763
3389,762
3404,762
3419,781
3433,778
3449,765
3464,757
3478,774
3493,768
3508,755
3523,758
3537,772
3552,774
3567,754
3581,760
3597,771
3611,762
3625,749
3641,759
3655,765
3671,756
3685,742
3699,756
3715,766
3729,749
3744,739
3759,746
3773,754
3788,746
3803,732
3818,748
3832,750
3847,736
3862,731
3876,748
3892,741
3907,734
3921,726
3937,734
3954,727
3969,719
3984,707
3998,710
4014,718
4028,691
4042,660
4058,648
4072,627
4087,575
4102,528
4117,504
4131,456
4147,416
4161,377
4175,358
4191,313
4205,251
4220,211
4235,208
4249,183
4264,158
4279,146
4294,152
4308,150
4324,144
4338,165
4354,209
4369,258
4383,307
4398,391
4413,490
4427,567
4443,633
4457,686
4472,721
4487,739
4501,728
4516,752
4531,770
4546,758
4560,755
4576,773
4590,781
4604,772
4620,766
4634,785
4649,796
4664,784
4679,776
4694,787
4708,792
4721,776
4736,785
4751,794
4765,788
4780,784
4795,795
4810,797
4826,791
4840,773
4854,792
4870,795
4884,792
4899,776
4914,786
4929,786
4943,780
4958,773
4973,784
4987,792
5003,779
5017,764
5031,783
5047,783
5061,764
5076,764
5091,772
5106,766
5121,749
5135,752
5150,756
5165,728
5180,692
5194,671
5210,656
5224,621
5238,560
5254,528
5269,499
5284,463
5299,432
5313,411
5328,383
5343,353
5358,317
5372,303
5387,287
5402,270
5416,242
5432,242
5446,243
5462,238
5478,232
5493,244
5508,272
5522,301
5537,328
5552,377
5566,466
5581,541
5596,602
5610,681
5624,730
5640,737
5654,739
5668,746
5684,768
5698,769
5712,768
5728,783
5743,795
5757,782
5772,781
5786,800
5801,805
5816,788
5830,795
5844,796
5860,800
5874,782
5889,795
5904,800
5918,792
5933,782
5948,797
5962,800
5977,783
5991,778
6006,784
6021,788
6035,778
6050,768
6065,787
6079,786
6093,770
6109,772
6123,785
6137,774
6153,758
6167,773
6182,775
6197,761
6212,743
6228,746
6244,730
6258,693
6273,656
6288,638
6302,602
6317,556
6331,511
6346,476
6361,445
6375,409
6390,377
6405,352
6419,326
6433,262
6449,209
6463,176
6477,128
6493,66
6507,55
6521,72
6536,82
6551,69
6565,87
6580,105
6595,108
6609,125
6624,189
6639,273
6654,375
6669,515
6683,680
6697,828
6713,933
6727,946
6742,949
6757,954
6771,954
6786,930
6800,923
6815,919
6830,913
6844,924
6859,917
6874,917
6888,901
6903,908
6918,913
6932,898
6947,883
6962,890
6976,892
6993,883
7009,869
7023,873
7037,880
7053,869
7067,860
7083,866
7098,867
7112,868
7128,855
7142,869
7157,872
7172,866
7187,859
7201,869
7217,870
7231,866
7246,855
7261,871
7276,884
7290,858
7310,860
7400,866
7415,864
7430,857
7444,848
7459,862
7474,865
7489,852
7503,846
7519,857
7533,862
7548,846
7563,845
7578,856
7592,858
7607,845
7622,844
7636,855
7652,857
7666,842
7682,845
7696,861
7711,852
7726,840
7741,845
7755,853
7771,848
7785,835
7800,847
7815,850
7832,853
7848,841
7863,831
7877,849
7892,850
7907,841
7922,834
7937,846
7952,854
7966,838
7982,832
7996,846
8010,847
8026,832
8040,831
8055,848
8070,851
8084,833
8099,836
8114,846
8129,842
8143,831
8159,840
8173,843
8188,839
8203,823
8217,837
8232,848
8247,840
8262,827
8276,837
8292,841
8307,839
8322,829
8337,834
8351,844
8367,836
8381,829
8396,834
8411,841
8425,832
8440,824
8455,841
8470,841
8484,829
8500,823
8514,838
8529,841
8544,823
8558,827
8573,838
8591,836
8605,835
8621,819
8635,831
8650,837
8665,837
8679,818
8694,827
8709,832
8724,823
8738,818
8753,827
8769,838
8783,817
8799,815
8813,824
8827,829
8843,821
8857,816
8872,830
8887,830
8902,817
8916,814
8931,829
8946,830
8961,820
8976,815
8990,831
9005,823
9020,814
9034,816
9050,826
9064,823
9078,810
9094,816
9108,822
9123,820
9138,810
9153,815
9167,830
9182,819
9197,810
9211,821
9227,818
9242,817
9256,807
9272,820
9286,821
9302,816
9316,806
9330,816
9348,823
9363,819
9377,811
9393,809
9407,820
9422,820
9437,805
9451,810
9466,819
9481,818
9496,806
9510,812
9525,818
9540,812
9554,797
9570,817
9584,816
9598,811
9614,801
9628,816
9644,817
9658,815
9673,800
9689,814
9703,819
9718,811
9733,803
9747,812
9762,813
9777,802
9792,802
9806,813
9822,818
9836,802
9850,799
9866,816
9880,813
9895,796
9910,801
9924,814
9939,809
9954,799
9969,802
9984,812
9998,807
10013,793
10028,805
10043,808
10057,806
10073,796
10087,805
10104,809
10120,811
10135,798
10150,796
10165,813
10179,808
10194,795
10209,792
10224,812
10238,802
10254,790
10268,800
10284,807
10298,805
10313,794
10328,798
10343,807
10357,807
10373,791
10387,796
10402,808
10417,805
10432,794
10446,798
10462,802
10476,799
10490,786
10506,795
10521,802
10535,800
10550,784
10565,795
10579,800
10596,800
10610,787
10626,794
10640,802
10655,800
10670,785
10685,795
10699,799
10715,797
10729,783
10743,802
10759,800
10773,796
10788,784
10801,798
10816,795
10830,781
10846,788
10860,796
10875,795
10890,785
10905,788
10919,798
10935,795
10949,783
10963,787
10979,799
10993,796
11009,784
11023,790
11038,800
11054,792
11069,772
11083,786
11099,796
11113,792
11128,780
11143,787
11158,798
11172,792
11188,778
11202,785
11217,795
11232,790
11247,777
11261,789
11277,789
11291,790
11305,778
11321,787
11335,795
11351,784
11365,773
11380,789
11395,795
11410,780
11424,774
11440,785
11454,797
11468,780
11486,775
11502,783
11516,792
11531,786
11546,780
11560,781
11575,787
11590,787
11604,772
11619,784
11634,786
11649,780
11663,773
11678,787
11693,788
11708,778
11722,772
11737,785
11752,787
11766,780
11781,777
11796,792
11810,786
11825,774
11840,782
11854,795
11869,785
11884,774
11898,787
11913,794
11928,783
11942,773
11958,783
11973,789
11987,782
12002,769
12017,784
12032,798
12046,780
12061,772
12076,786
12090,789
12105,770
12120,774
12134,783
12149,784
12164,768
12189,784
12206,782
12222,771
12239,774
12256,780
12273,784
12290,790
12307,781
12323,772
12340,769
12357,771
12374,784
12391,783
12407,778
12425,774
12442,773
12459,770
12476,779
12492,777
12510,782
12526,780
12542,772
12560,766
12576,766
12594,778
12610,778
12627,776
12644,773
12660,763
12678,761
12694,773
12711,776
12728,780
12745,776
12762,769
12778,762
12795,770
12812,774
12829,780
12846,779
12863,770
12879,765
12897,766
12913,769
12930,768
12947,779
12967,782
12984,777
13001,768
13018,765
13035,764
13051,761
13069,775
13086,780
13103,772
13120,768
13136,762
13154,763
13170,771
13188,777
13204,776
13221,769
13239,745
13255,761
13273,766
13289,770
13306,770
13323,775
13340,762
13358,761
13374,756
13391,766
13408,768
13425,774
13442,773
13459,762
13476,760
13494,753
13510,760
13528,770
13545,772
13561,769
13579,762
13595,754
13613,752
13629,760
13646,772
13663,770
13680,766
13698,757
13714,749
13731,757
13748,762
13767,763
13785,767
13802,757
13818,762
13836,755
13852,752
13870,751
13886,759
13903,765
13920,763
13937,759
13955,746
13971,747
13988,752
14006,760
14023,763
14040,763
14057,759
14073,745
14091,746
14107,756
14125,756
14142,762
14158,757
14176,751
14192,746
14210,746
14226,749
14243,761
14260,757
14277,757
14295,745
14311,744
14328,736
14345,751
14362,759
14379,758
14396,760
14413,748
14430,743
14447,744
14464,754
14481,757
14497,754
14515,746
14532,740
14552,744
14569,738
14586,739
14603,749
14620,755
14637,754
14654,745
14670,743
14688,736
14704,740
14722,752
14739,750
14755,753
14773,744
14789,738
14807,739
14823,744
14840,749
14858,752
14874,748
14892,741
14908,733
14925,734
14942,748
14959,753
14976,749
14993,746
15010,737
15027,731
15044,732
15062,746
15078,750
15095,745
15113,742
15129,737
15147,731
15164,738
15180,742
15198,747
15214,750
15232,743
15248,730
15265,726
15283,738
15299,743
15421,739
15437,742
15457,741
15474,746
15491,742
15508,734
15525,736
15542,730
15559,735
15576,744
15593,746
15610,740
15627,730
15644,726
15661,727
15678,739
15695,742
15712,740
15729,737
15746,729
15763,724
15779,734
15797,740
15814,743
15831,736
15848,735
15864,733
15882,725
15899,726
15916,737
15933,741
15950,740
15968,739
15984,727
16002,722
16018,733
16035,736
16053,742
16069,741
16087,731
16103,722
16120,721
16137,726
16154,735
16171,740
16188,741
16204,728
16222,724
16241,721
16259,720
16275,728
16292,740
16310,742
16326,733
16344,724
16360,715
16377,717
16394,731
16411,736
16429,736
16445,731
16463,723
16480,721
16497,721
16514,728
16531,734
16547,738
16565,733
16582,723
16599,719
16616,714
16632,727
16650,736
16667,732
16684,728
16701,711
16717,717
16735,725
16751,731
16769,733
16786,728
16802,725
16820,722
16836,714
16854,723
16870,727
16887,730
16905,730
16921,726
16939,714
16955,712
16972,722
16990,732
17007,728
17024,734
17044,733
17060,718
17078,716
17094,721
17112,722
17129,727
17145,732
17163,729
17179,720
17197,721
17213,714
17230,724
17248,729
17264,729
17282,727
17298,718
17315,712
17332,713
17349,725
17367,724
17383,721
17400,723
17417,717
17434,707
17451,712
17468,724
17485,731
17502,728
17520,723
17537,714
17554,706
17570,713
17588,720
17605,726
17622,725
17639,723
17655,716
17673,710
17689,716
17707,726
17724,729
17740,727
17758,719
17774,709
17792,710
17808,716
17827,717
17845,722
17861,726
17879,720
17895,714
17912,708
17929,715
17945,721
17963,721
17979,726
17996,716
18013,707
18031,706
18048,714
18064,725
18081,720
18098,724
18115,715
18131,706
18149,707
18165,719
18183,719
18199,724
18215,719
18233,705
18249,705
18267,709
18283,718
18300,725
18317,716
18334,711
18351,710
18367,708
18384,713
18401,722
18418,724
18435,718
18452,711
18468,704
18486,707
18502,716
18519,722
18536,719
18553,715
18571,705
18587,704
18605,712
18624,707
18640,717
18658,718
18674,718
18691,710
18708,701
18724,701
18742,716
18758,721
18776,714
18792,711
18809,702
18826,704
18843,710
18860,713
18876,716
